duplicate_type,duplicate_key,duplicate_count,sample_row_number,sample_ref_number,sample_recipient_legal_name,sample_recipient_city,sample_recipient_postal_code,sample_agreement_start_date,sample_agreement_value
ref_number,ref_number=235-2024-2025-Q4-00111,2,15994,235-2024-2025-Q4-00111,Webequie First Nation,Webequie First Nation,P0T 3A0,2024-11-05,99455
ref_number,ref_number=235-2024-2025-Q4-00112,2,15995,235-2024-2025-Q4-00112,Access Alliance Multicultural Health and Community Services,Scarborough,M1L1A8,2024-11-18,29502
ref_number,ref_number=235-2024-2025-Q4-00113,2,15996,235-2024-2025-Q4-00113,10 Carden Shared Space,Guelph,N1H5H8,2024-11-12,53795
ref_number,ref_number=235-2024-2025-Q4-00114,2,15997,235-2024-2025-Q4-00114,English River First Nation,Patuanak,S0M 2H0,2024-11-08,40215
ref_number,ref_number=235-2024-2025-Q4-00117,2,16000,235-2024-2025-Q4-00117,Food Banks Canada,Mississagua,L4W0A5,2025-01-02,1800000
ref_number,ref_number=235-2024-2025-Q4-00119,2,16002,235-2024-2025-Q4-00119,Food Depot Alimentaire inc,Moncton,E1H 2K1,2025-01-02,1000000
ref_number,ref_number=235-2024-2025-Q4-00162,2,16053,235-2024-2025-Q4-00162,The Estate of Brent Johnson,Strasbourg,S0G 4V0,2024-04-01,14000
ref_number,ref_number=235-2024-2025-Q4-00177,2,16068,235-2024-2025-Q4-00177,Felicity Wilson,Vanderhoof,V0J 3A1,2024-04-01,9120
ref_number,ref_number=235-2025-2026-Q1-00005,2,16116,235-2025-2026-Q1-00005,KK Design Co,Carrying Place,K0K 1L0,2025-10-28,50000
ref_number,ref_number=235-2025-2026-Q1-00329,2,16449,235-2025-2026-Q1-00329,"Norwin Willis, Ruth Willis",Sexsmith,T0H3C0,2025-04-01,10000
ref_number,ref_number=235-2024-2025-Q4-00194,2,16712,235-2024-2025-Q4-00194,Global Biodiversity Information Facility (GBIF),Copenhagen,Other,2024-04-01,432500
ref_number,ref_number=235-2025-2026-Q2-00517,2,17245,235-2025-2026-Q2-00517,Produit Frais FMS Inc.,Saint-Patrice-de-Sherrington,J0N2N0,2025-03-21,5000000
ref_number,ref_number=276-2024-2025-Q2-00264,2,46440,276-2024-2025-Q2-00264,Grow Twillingate Inc.|Grow Twillingate Inc.,Twillingate|Twillingate,A0G 4M0,2024-09-30,91440
ref_number,ref_number=276-2024-2025-Q2-00262,2,46442,276-2024-2025-Q2-00262,Craft Council of Newfoundland and Labrador Inc.|Craft Council of Newfoundland and Labrador Inc.,St. John's|St. John's,A1C 1B3,2024-08-22,259638
ref_number,ref_number=276-2024-2025-Q3-00104,2,46443,276-2024-2025-Q3-00104,Nautel Limited|Nautel Limited,Hacketts Cove|Hacketts Cove,B3Z 3J4,2024-10-31,50000
ref_number,ref_number=276-2022-2023-Q2-00574,2,46625,276-2022-2023-Q2-00574,Kwilmu'kw Maw-klusuaqn Negotiation Office|Kwilmu'kw Maw-klusuaqn Negotiation Office,Millbrook|Millbrook,B6L 1W3,2022-09-06,336260
ref_number,ref_number=276-2022-2023-Q1-00667,2,46626,276-2022-2023-Q1-00667,Oceans Advance Inc.|Oceans Advance Inc.,St. John's|St. John's,A1B 3T5,2022-04-07,274497
ref_number,ref_number=276-2023-2024-Q4-00406,2,46629,276-2023-2024-Q4-00406,Trans-Atlantic Preforms Limited|Trans-Atlantic Preforms Limited,Edwardsville|Edwardsville,B2A 4T3,2024-03-08,2790000
ref_number,ref_number=276-2024-2025-Q3-00113,2,46697,276-2024-2025-Q3-00113,Theatre Baddeck Society|Theatre Baddeck Society,Baddeck|Baddeck,B0E 1B0,2024-11-04,93680
ref_number,ref_number=276-2024-2025-Q3-00105,2,46701,276-2024-2025-Q3-00105,REDspace Inc.|REDspace Inc.,Bedford|Bedford,B4A 3Y4,2024-11-01,50000
ref_number,ref_number=276-2024-2025-Q3-00106,2,46702,276-2024-2025-Q3-00106,WMA LP Management Corporation Ltd.|WMA LP Management Corporation Ltd.,Cole Harbour|Cole Harbour,B2V 0A2,2024-11-01,50000
ref_number,ref_number=276-2024-2025-Q3-00108,2,46704,276-2024-2025-Q3-00108,Eadie Technologies Inc.|Eadie Technologies Inc.,Halifax|Halifax,B3L 4W8,2024-11-01,50000
ref_number,ref_number=276-2024-2025-Q3-00109,2,46705,276-2024-2025-Q3-00109,Eadie Technologies Inc.|Eadie Technologies Inc.,Halifax|Halifax,B3L 4W8,2024-11-01,200000
ref_number,ref_number=276-2024-2025-Q3-00110,2,46706,276-2024-2025-Q3-00110,Just Us! Coffee Roasters Co-operative Limited|Just Us! Coffee Roasters Co-operative Limited,Wolfville|Wolfville,B4P 2R3,2024-11-01,50000
ref_number,ref_number=276-2024-2025-Q3-00111,2,46707,276-2024-2025-Q3-00111,Eel River Bar First Nation|Eel River Bar First Nation,Eel River Bar|Eel River Bar,E8C 2Y6,2024-11-01,39038
ref_number,ref_number=276-2024-2025-Q3-00112,2,46708,276-2024-2025-Q3-00112,Charlottetown Metal Products Limited|Charlottetown Metal Products Limited,Winsloe|Winsloe,C1E 1Z2,2024-11-01,48750
ref_number,ref_number=276-2024-2025-Q2-00271,2,47038,276-2024-2025-Q2-00271,Wagmatcook Band Council|Wagmatcook Band Council,Wagmatcook|Wagmatcook,B0E 3NO,2024-09-17,98500
ref_number,ref_number=276-2024-2025-Q4-00307,2,47211,276-2024-2025-Q4-00307,Go Deep International (N.B.) Inc.|Go Deep International (N.B.) Inc.,Saint John|Saint John,E2M 7K2,2025-03-17,500000
ref_number,ref_number=276-2025-2026-Q1-00134,2,47291,276-2025-2026-Q1-00134,Meetings & Conventions PEI Inc.|Meetings & Conventions PEI Inc.,Charlottetown|Charlottetown,C1A 4A2,2025-06-30,185000
ref_number,ref_number=276-2025-2026-Q1-00135,2,47292,276-2025-2026-Q1-00135,Allumiqs Corporation|Allumiqs Corporation,Halifax|Halifax,B3H 0A8,2025-06-30,50000
ref_number,ref_number=276-2025-2026-Q1-00136,2,47293,276-2025-2026-Q1-00136,Modern Pumps & Metals Inc.|Modern Pumps & Metals Inc.,Beresford|Beresford,E8K 3X7,2025-06-30,17512
ref_number,ref_number=276-2025-2026-Q1-00133,2,47294,276-2025-2026-Q1-00133,Henry Greene|Henry Greene,Creston South|Creston South,A0E 1K0,2025-06-29,132500
ref_number,ref_number=276-2025-2026-Q1-00128,2,47295,276-2025-2026-Q1-00128,Dizolve Group Corporation|Dizolve Group Corporation,Moncton|Moncton,E1E 1C8,2025-06-27,500000
ref_number,ref_number=276-2025-2026-Q1-00129,2,47296,276-2025-2026-Q1-00129,Marine Thinking Inc.|Marine Thinking Inc.,Halifax|Halifax,B3H 4N4,2025-06-27,179836
ref_number,ref_number=276-2025-2026-Q1-00130,2,47297,276-2025-2026-Q1-00130,Wood-Pick Enterprises Ltd.|Wood-Pick Enterprises Ltd.,Wareham|Wareham,A0G 4P0,2025-06-27,188250
ref_number,ref_number=276-2025-2026-Q1-00131,2,47298,276-2025-2026-Q1-00131,Hike Placentia Inc.|Hike Placentia Inc.,Placentia|Placentia,A0B 2Y0,2025-06-27,178319
ref_number,ref_number=276-2025-2026-Q1-00132,2,47299,276-2025-2026-Q1-00132,M 3 Project Solutions Inc.|M 3 Project Solutions Inc.,St. John's|St. John's,A1C 3P9,2025-06-27,500000
ref_number,ref_number=276-2025-2026-Q1-00125,2,47300,276-2025-2026-Q1-00125,JBR Gillett Fishery Ltd.|JBR Gillett Fishery Ltd.,Twillingate|Twillingate,A0G 4M0,2025-06-26,48750
ref_number,ref_number=276-2025-2026-Q1-00126,2,47301,276-2025-2026-Q1-00126,Granville Biomedical Inc.|Granville Biomedical Inc.,Mount Pearl|Mount Pearl,A1N 2Z5,2025-06-26,50000
ref_number,ref_number=276-2025-2026-Q1-00127,2,47302,276-2025-2026-Q1-00127,Maritime Geothermal Ltd.|Maritime Geothermal Ltd.,Petitcodiac|Petitcodiac,E4Z 6H4,2025-06-26,500000
ref_number,ref_number=276-2025-2026-Q1-00123,2,47303,276-2025-2026-Q1-00123,P.E.I. Mussel King (1994) Inc.|P.E.I. Mussel King (1994) Inc.,Morell|Morell,C0A 1S0,2025-06-25,50000
ref_number,ref_number=276-2025-2026-Q1-00124,2,47304,276-2025-2026-Q1-00124,HeyOrca Inc.|HeyOrca Inc.,St. John's|St. John's,A1E 6B5,2025-06-25,500000
ref_number,ref_number=276-2025-2026-Q1-00122,2,47305,276-2025-2026-Q1-00122,Bioburn Pros Inc.|Bioburn Pros Inc.,Ketch Harbour|Ketch Harbour,B3V 0B5,2025-06-24,100000
ref_number,ref_number=276-2025-2026-Q1-00121,2,47306,276-2025-2026-Q1-00121,Avalon West Community Development Corporation|Avalon West Community Development Corporation,Placentia|Placentia,A0B 2Y0,2025-06-09,200000
ref_number,ref_number=276-2025-2026-Q1-00118,2,47312,276-2025-2026-Q1-00118,West Coast Cycling Association Inc.|West Coast Cycling Association Inc.,Corner Brook|Corner Brook,A2H 2V2,2025-06-27,129458
ref_number,ref_number=276-2025-2026-Q1-00119,2,47313,276-2025-2026-Q1-00119,Mi'kmaw Cultural Foundation|Mi'kmaw Cultural Foundation,Stephenville|Stephenville,A2N 2Y7,2025-06-27,113415
ref_number,ref_number=276-2025-2026-Q1-00120,2,47314,276-2025-2026-Q1-00120,Avalon Holographics Incorporated|Avalon Holographics Incorporated,St. John's|St. John's,A1E 1E2,2025-06-27,50000
ref_number,ref_number=276-2025-2026-Q1-00113,2,47315,276-2025-2026-Q1-00113,Bradley Engineering Ltd.|Bradley Engineering Ltd.,Fredericton|Fredericton,E3B 3W8,2025-06-26,70000
ref_number,ref_number=276-2025-2026-Q1-00114,2,47316,276-2025-2026-Q1-00114,Skye View Farms Ltd.|Skye View Farms Ltd.,Cornwall|Cornwall,C0A 1H0,2025-06-26,436000
ref_number,ref_number=276-2025-2026-Q1-00115,2,47317,276-2025-2026-Q1-00115,Basil Fearn (93) Limited|Basil Fearn (93) Limited,Mount Pearl|Mount Pearl,A1N 4R8,2025-06-26,50000
ref_number,ref_number=276-2025-2026-Q1-00116,2,47318,276-2025-2026-Q1-00116,techNL Innovation Inc.|techNL Innovation Inc.,St. John's|St. John's,A1M 0H8,2025-06-26,275000
ref_number,ref_number=276-2025-2026-Q1-00117,2,47319,276-2025-2026-Q1-00117,Solace Power Inc.|Solace Power Inc.,Mount Pearl|Mount Pearl,A1N 5E7,2025-06-26,750000
ref_number,ref_number=276-2025-2026-Q1-00108,2,47320,276-2025-2026-Q1-00108,Eastern Machining & Welding Inc.|Eastern Machining & Welding Inc.,Clarenville|Clarenville,A5A 0L8,2025-06-25,143500
ref_number,ref_number=276-2025-2026-Q1-00109,2,47321,276-2025-2026-Q1-00109,Levitate Learning Inc.|Levitate Learning Inc.,St. John's|St. John's,A1A 3M2,2025-06-25,187621
ref_number,ref_number=276-2025-2026-Q1-00110,2,47322,276-2025-2026-Q1-00110,Advanced Access Engineering Inc.|Advanced Access Engineering Inc.,Conception Bay South|Conception Bay South,A1W 5K1,2025-06-25,195225
ref_number,ref_number=276-2025-2026-Q1-00111,2,47323,276-2025-2026-Q1-00111,The Greater Charlottetown Area Chamber of Commerce|The Greater Charlottetown Area Chamber of Commerce,Charlottetown|Charlottetown,C1A 7K2,2025-06-25,10000
ref_number,ref_number=276-2025-2026-Q1-00112,2,47324,276-2025-2026-Q1-00112,Hansen Enterprises Ltd.|Hansen Enterprises Ltd.,Moncton|Moncton,E1C 9R9,2025-06-25,60500
ref_number,ref_number=276-2025-2026-Q1-00102,2,47325,276-2025-2026-Q1-00102,Cliff Valley Astronomy Corp.|Cliff Valley Astronomy Corp.,Quispamsis|Quispamsis,E2S 1B2,2025-06-24,26250
ref_number,ref_number=276-2025-2026-Q1-00103,2,47326,276-2025-2026-Q1-00103,Benson Aquaculture Ltd.|Benson Aquaculture Ltd.,Grand Manan|Grand Manan,E5G 1G7,2025-06-24,210000
ref_number,ref_number=276-2025-2026-Q1-00104,2,47327,276-2025-2026-Q1-00104,Oberland Agriscience Inc.|Oberland Agriscience Inc.,Halifax|Halifax,B3S 1C2,2025-06-24,50000
ref_number,ref_number=276-2025-2026-Q1-00105,2,47328,276-2025-2026-Q1-00105,Aucure Inc.|Aucure Inc.,Logy Bay-Middle Cove|Logy Bay-Middle Cove,A1K 1M7,2025-06-24,75000
ref_number,ref_number=276-2025-2026-Q1-00106,2,47329,276-2025-2026-Q1-00106,Eastern Initiatives Community Business Development Corporation Inc.|Eastern Initiatives Community Business Development Corporation Inc.,Clarenville|Clarenville,A5A 1K6,2025-06-24,200000
ref_number,ref_number=276-2025-2026-Q1-00107,2,47330,276-2025-2026-Q1-00107,Newfoundland and Labrador Outfitters Association Inc.|Newfoundland and Labrador Outfitters Association Inc.,Corner Brook|Corner Brook,A2H 2Y6,2025-06-24,200000
ref_number,ref_number=276-2025-2026-Q1-00101,2,47331,276-2025-2026-Q1-00101,South Shore Opportunities Incorporated|South Shore Opportunities Incorporated,Liverpool|Liverpool,B0T 1K0,2025-06-23,256319
ref_number,ref_number=276-2025-2026-Q1-00098,2,47332,276-2025-2026-Q1-00098,Humber Community Development Corporation|Humber Community Development Corporation,Corner Brook|Corner Brook,A2H 6G1,2025-06-18,200000
ref_number,ref_number=276-2025-2026-Q1-00099,2,47333,276-2025-2026-Q1-00099,Burin Peninsula Community Business Development Corporation|Burin Peninsula Community Business Development Corporation,Marystown|Marystown,A0E 2M0,2025-06-18,203679
ref_number,ref_number=276-2025-2026-Q1-00100,2,47334,276-2025-2026-Q1-00100,Melford International Terminal Incorporated|Melford International Terminal Incorporated,Halifax|Halifax,B3J 3K8,2025-06-18,99999
ref_number,ref_number=276-2025-2026-Q1-00097,2,47335,276-2025-2026-Q1-00097,CBDC Trinity Conception Corporation|CBDC Trinity Conception Corporation,Carbonear|Carbonear,A1Y 1A2,2025-06-17,200000
ref_number,ref_number=276-2025-2026-Q1-00095,2,47336,276-2025-2026-Q1-00095,ITANS-THE INFORMATION TECHNOLOGY INDUSTRY ALLIANCE OF NOVA SCOTIA|ITANS-THE INFORMATION TECHNOLOGY INDUSTRY ALLIANCE OF NOVA SCOTIA,Halifax|Halifax,B3J 1S9,2025-06-16,67902
ref_number,ref_number=276-2025-2026-Q1-00096,2,47337,276-2025-2026-Q1-00096,Hants-Kings Business Development Centre Limited|Hants-Kings Business Development Centre Limited,Windsor|Windsor,B0N 2T0,2025-06-16,238648
ref_number,ref_number=276-2025-2026-Q1-00094,2,47340,276-2025-2026-Q1-00094,CBDC Westmorland Albert Inc.|CBDC Westmorland Albert Inc.,Shediac|Shediac,E4P 2B1,2025-06-04,220000
ref_number,ref_number=276-2024-2025-Q4-00327,2,47385,276-2024-2025-Q4-00327,Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,Paradise|Paradise,A1L 1V8,2025-03-18,508790
ref_number,ref_number=276-2024-2025-Q4-00326,2,47387,276-2024-2025-Q4-00326,techNL Innovation Inc.,St. John's,A1M 0H8,2025-04-30,169901.41
ref_number,ref_number=276-2024-2025-Q4-00325,2,47395,276-2024-2025-Q4-00325,Crow and Vine Vineyard Inc.|Crow and Vine Vineyard Inc.,Memramcook|Memramcook,E4K 1A9,2025-01-08,334706
ref_number,ref_number=276-2020-2021-Q3-00494,2,47396,276-2020-2021-Q3-00494,GLOROPE CANADA (NB) INC.|GLOROPE CANADA (NB) INC.,Eel River|Eel River,E8E 1P8,2020-12-02,158682.55
ref_number,ref_number=276-2025-2026-Q1-00141,2,47469,276-2025-2026-Q1-00141,Mil-Aero Electronics Atlantic Inc.|Mil-Aero Electronics Atlantic Inc.,Dartmouth|Dartmouth,B2Y 4V9,2025-05-22,50000
ref_number,ref_number=276-2024-2025-Q4-00320,2,47470,276-2024-2025-Q4-00320,Municipality of the District of Clare|Municipality of the District of Clare,Little Brook|Little Brook,B0W 1M0,2025-03-07,300000
ref_number,ref_number=276-2024-2025-Q1-00242,2,47566,276-2024-2025-Q1-00242,Town of Ferryland|Town of Ferryland,Ferryland|Ferryland,A0A 2H0,2024-05-15,114800
ref_number,ref_number=276-2025-2026-Q2-00281,2,47619,276-2025-2026-Q2-00281,Aspin Kemp & Associates Inc.|Aspin Kemp & Associates Inc.,Montague|Montague,C0A 1R0,2025-09-29,50000
ref_number,ref_number=276-2021-2022-Q2-00445,2,47623,276-2021-2022-Q2-00445,75961 Newfoundland & Labrador Inc.|75961 Newfoundland & Labrador Inc.,Portugal Cove-St. Philips|Portugal Cove-St. Philips,A1M 1J6,2021-07-30,99750
ref_number,ref_number=276-2024-2025-Q4-00323,2,47683,276-2024-2025-Q4-00323,Crow and Vine Vineyard Inc.,Memramcook,E4K1A9,2025-01-01,432031
ref_number,ref_number=276-2023-2024-Q2-00586,2,47755,276-2023-2024-Q2-00586,Creekside RnR Ltd.,Cocagne,E4R 2Y4,2023-07-01,645375
ref_number,ref_number=276-2025-2026-Q2-00283,2,47773,276-2025-2026-Q2-00283,Atlantic Beef Products Inc.,Albany,C0B 1A0,2025-07-22,0
ref_number,ref_number=276-2025-2026-Q2-00282,2,47784,276-2025-2026-Q2-00282,Newfoundland and Labrador Federation of Co-operatives,St. John's,A1B 3K3,2025-09-09,200256
ref_number,ref_number=276-2021-2022-Q4-01007,2,47803,276-2021-2022-Q4-01007,The Verschuren Centre,Sydney,B1M 1A2,2022-01-15,4600000
ref_number,ref_number=276-2025-2026-Q2-00280,2,47820,276-2025-2026-Q2-00280,Rustic Wave Cottages Inc.,Port Blandford,A0C 2G0,2025-09-29,25000
ref_number,ref_number=276-2025-2026-Q3-00189,2,47834,276-2025-2026-Q3-00189,Town of Lockeport,Lockeport,B0T 1L0,2025-10-31,68873.97
ref_number,ref_number=276-2025-2026-Q3-00190,2,47854,276-2025-2026-Q3-00190,MQM Quality Manufacturing Ltd.,Tracadie-Sheila,E1X 1A1,2025-11-26,50000
ref_number,ref_number=276-2024-2025-Q1-00240,2,47858,276-2024-2025-Q1-00240,Institute for Ocean Research Enterprise,Dartmouth,B2Y 4T5,2024-06-30,4692133
ref_number,ref_number=276-2023-2024-Q4-00403,2,47873,276-2023-2024-Q4-00403,Trans-Atlantic Preforms Limited,Edwardsville,B2A 4T3,2024-03-04,2663143
ref_number,ref_number=276-2025-2026-Q3-00193,2,48012,276-2025-2026-Q3-00193,Le Pays de la Sagouine Inc.,Bouctouche,E4S 2T7,2025-12-11,450342
ref_number,ref_number=276-2025-2026-Q3-00191,2,48021,276-2025-2026-Q3-00191,Mil-Aero Electronics Atlantic Inc.,Dartmouth,B2Y 4V9,2025-12-11,409577
ref_number,ref_number=276-2025-2026-Q3-00194,2,48045,276-2025-2026-Q3-00194,JD Composites Inc.,Meteghan,B0W 2J0,2025-12-09,50000
ref_number,ref_number=276-2025-2026-Q4-00198,2,48190,276-2025-2026-Q4-00198,AML Oceanographic Ltd.,Dartmouth,B3B 1S8,2025-08-31,581250
ref_number,ref_number=276-2025-2026-Q4-00196,2,48213,276-2025-2026-Q4-00196,techNL Innovation Inc.,St. John's,A1M 0H8,2025-07-18,38098.9
ref_number,ref_number=276-2025-2026-Q4-00195,2,48228,276-2025-2026-Q4-00195,L & M Highland Outfitters (1997) Limited,Dartmouth,B3B 1L9,2025-10-31,98000
ref_number,ref_number=276-2025-2026-Q4-00197,2,48229,276-2025-2026-Q4-00197,L & M Highland Outfitters (1997) Limited,Dartmouth,B3B 1L9,2025-10-31,147000
ref_number,ref_number=239-2020-2021-Q3-00004,2,65100,239-2020-2021-Q3-00004,Elk Valley Metis Association,Fernie,,2020-12-10,90000
ref_number,ref_number=239-2020-2021-Q3-00005,2,65101,239-2020-2021-Q3-00005,Bearspaw First Nation,Morley,,2020-10-06,90000
ref_number,ref_number=239-2020-2021-Q3-00006,2,65102,239-2020-2021-Q3-00006,Chiniki First Nation,Morley,,2020-10-06,90000
ref_number,ref_number=239-2020-2021-Q3-00007,2,65103,239-2020-2021-Q3-00007,Wesley First Nation,Morley,,2020-10-06,90000
ref_number,ref_number=239-2020-2021-Q3-00008,2,65104,239-2020-2021-Q3-00008,Driftpile Cree Nation,Driftpile,,2020-10-30,90000
ref_number,ref_number=239-2020-2021-Q4-00008,2,65117,239-2020-2021-Q4-00008,Tsuut'ina Nation,Cowley,,2021-03-23,20000
ref_number,ref_number=239-2020-2021-Q4-00010,2,65119,239-2020-2021-Q4-00010,Piikani Nation,Brocket,,2021-01-12,90000
ref_number,ref_number=239-2021-2022-Q1-00001,2,65123,239-2021-2022-Q1-00001,Blood Tribe (Kainai First Nation),Standoff,,2021-05-06,20000
ref_number,ref_number=239-2021-2022-Q2-00001,2,65124,239-2021-2022-Q2-00001,Louis Bull Tribe,Maskwacis,,2021-09-08,90000
ref_number,ref_number=239-2021-2022-Q4-00001,2,65138,239-2021-2022-Q4-00001,BC Metis Federation,Vancouver,,2022-03-03,40000
ref_number,ref_number=239-2021-2022-Q4-00004,2,65141,239-2021-2022-Q4-00004,Doig River First Nation,Rose Prairie,,2022-02-25,140000
ref_number,ref_number=239-2021-2022-Q4-00007,2,65144,239-2021-2022-Q4-00007,Duncan's First Nation,Brownvale,,2022-02-24,140000
ref_number,ref_number=239-2021-2022-Q4-00010,2,65147,239-2021-2022-Q4-00010,Foothills First Nation,Grande Prairie,,2022-02-24,140000
ref_number,ref_number=239-2021-2022-Q4-00014,2,65151,239-2021-2022-Q4-00014,Kelly Lake Cree Nation,Toms Lake,,2022-02-23,140000
ref_number,ref_number=239-2021-2022-Q4-00017,2,65154,239-2021-2022-Q4-00017,Kelly Lake Metis Settlement,Toms Lake,,2022-02-22,100000
ref_number,ref_number=239-2021-2022-Q4-00032,2,65169,239-2021-2022-Q4-00032,Sucker Creek First Nation,Enilda,,2022-02-23,140000
ref_number,ref_number=239-2021-2022-Q4-00034,2,65171,239-2021-2022-Q4-00034,West Moberly First Nations,Moberley Lake,,2022-03-31,140000
ref_number,ref_number=239-2021-2022-Q4-00036,2,65173,239-2021-2022-Q4-00036,Whitefish Lake First Nation #459,Atikameg,,2022-02-28,140000
ref_number,ref_number=239-2023-2024-Q1-00003,2,65219,239-2023-2024-Q1-00003,Tristan Zachow,Warman,,2023-05-31,43000
ref_number,ref_number=239-2023-2024-Q1-00012,2,65228,239-2023-2024-Q1-00012,Matthew Peigan,Fort Qu'Appelle,,2023-06-16,4000
ref_number,ref_number=239-2023-2024-Q1-00018,2,65234,239-2023-2024-Q1-00018,Kaella-Marie Earle,Vaughan,,2023-06-20,73500
ref_number,ref_number=239-2023-2024-Q1-00020,2,65236,239-2023-2024-Q1-00020,Tyrone McNeil,Agassiz,,2023-06-23,140250
ref_number,ref_number=239-2023-2024-Q1-00021,2,65237,239-2023-2024-Q1-00021,Scott Patles-Richardson,Ottawa,,2023-06-28,56000
ref_number,ref_number=239-2023-2024-Q2-00007,2,65253,239-2023-2024-Q2-00007,Zagime Anishinabek First Nation,Grenfell,,2023-09-21,12000
ref_number,ref_number=239-2023-2024-Q2-00011,2,65257,239-2023-2024-Q2-00011,Manitoba Metis Federation,Winnipeg,,2023-07-28,50000
ref_number,ref_number=239-2023-2024-Q3-00001,2,65262,239-2023-2024-Q3-00001,Félix Aupalu,Fort Qu'Appelle,,2023-10-12,56000
ref_number,ref_number=239-2024-2025-Q2-008,2,65421,239-2024-2025-Q2-008,Kelly Lake Métis Settlement Society,Tomslake,,2024-07-23,140000
ref_number,ref_number=239-2024-2025-Q2-018,2,65431,239-2024-2025-Q2-018,Kelly Lake Métis Settlement Society,Tomslake,,2024-07-23,140000
ref_number,ref_number=239-2024-2025-Q2-025,2,65438,239-2024-2025-Q2-025,Leq’á:mel First Nation,Deroche,,2024-07-08,140000
ref_number,ref_number=GC-2008-Q1-00002,2,65686,GC-2008-Q1-00002,Canadian Council for International Co-operation|Conseil canadien pour la coopération internationale,"Ottawa, Ontario, Canada",,2008-03-01,509188
ref_number,ref_number=GC-2006-Q1-00001,2,65687,GC-2006-Q1-00001,Centre for Voluntary Sector Research and Development,"Ottawa, Ontario, Canada",,2006-08-01,1353400
ref_number,ref_number=GC-2006-Q1-00002,2,65688,GC-2006-Q1-00002,Legal Information Society of Nova Scotia,"Halifax, Nova Scotia, Canada|Halifax, Nouvelle-Écosse, Canada",,2006-05-15,237903
ref_number,ref_number=GC-2007-Q1-00001,2,65689,GC-2007-Q1-00001,"Canadian Centre for Philanthropy, operating as Imagine Canada|Centre canadien de philanthropie, faisant affaire sous le nom Imagine Canada","Toronto, Ontario, Canada",,2007-09-01,693830
ref_number,ref_number=GC-2008-Q1-00001,2,65690,GC-2008-Q1-00001,Legal Resource Centre of Alberta Ltd.,"Edmonton, Alberta, Canada",,2008-01-25,1239645
